filename,foreheadHorizEdges,foreheadVertEdges,eyeSidesHorizEdges,eyeSidesVertEdges,chinHorizEdges,chinVertEdges,emotion
6701.jpg,0,0,7,0,6,16,happy
403.jpg,0,0,11,0,0,20,anxious
6702.jpg,0,0,11,0,0,25,happy
4006.jpg,0,0,13,0,5,23,neutral
6158.jpg,0,0,10,0,7,12,angry
1372.jpg,0,0,0,0,0,21,happy
4636.jpg,0,0,5,0,0,23,happy
5478.jpg,0,0,11,0,2,18,happy
541.jpg,0,0,5,0,9,19,happy
5690.jpg,0,0,0,0,0,17,happy
3398.jpg,0,0,15,0,4,17,happy
609.jpg,0,0,8,0,4,25,happy
686.jpg,3,0,16,0,0,13,neutral
2934.jpg,0,0,9,0,2,45,happy
2846.jpg,0,0,7,0,23,29,happy
523.jpg,0,0,6,0,5,27,happy
5993.jpg,0,0,16,0,2,23,happy
4680.jpg,0,0,18,0,0,28,sad
4267.jpg,0,0,8,0,3,14,happy
5806.jpg,4,0,11,0,14,19,happy
3773.jpg,0,0,10,0,14,21,happy
1677.jpg,0,0,18,0,0,19,sad
5287.jpg,0,0,2,0,7,15,happy
1513.jpg,12,0,7,0,0,6,happy
1847.jpg,0,0,12,0,4,14,happy
4568.jpg,0,0,10,0,0,25,angry
388.jpg,0,0,14,0,1,22,anxious
4560.jpg,0,0,7,0,0,24,happy
5096.jpg,0,0,2,0,2,10,happy
5403.jpg,0,0,5,0,4,11,happy
5026.jpg,0,0,2,0,2,16,neutral
6914.jpg,0,0,7,0,0,28,neutral
6579.jpg,0,0,3,0,0,32,happy
3858.jpg,0,0,2,0,3,27,angry
4089.jpg,0,0,11,0,3,21,neutral
4893.jpg,0,0,10,0,4,19,neutral
6791.jpg,0,0,7,0,0,27,happy
4666.jpg,0,0,8,0,3,25,happy
4210.jpg,0,0,7,0,2,14,happy
4901.jpg,0,0,8,0,0,20,surprised
6137.jpg,0,0,7,0,15,28,happy
5950.jpg,0,0,11,0,32,26,happy
4112.jpg,0,0,5,0,0,9,neutral
559.jpg,0,0,13,0,5,27,happy
3284.jpg,0,0,5,0,0,17,happy
2793.jpg,0,0,0,0,0,25,happy
6487.jpg,0,0,7,0,8,23,happy
2662.jpg,0,0,11,0,4,21,happy
769.jpg,0,0,12,0,0,32,neutral
6883.jpg,0,0,35,0,0,28,neutral
60.jpg,0,0,5,0,6,11,angry
3722.jpg,0,0,15,0,0,17,happy
6337.jpg,0,0,11,0,0,26,happy
2552.jpg,0,0,1,0,0,14,neutral
2692.jpg,0,0,8,0,0,23,happy
5.jpg,0,0,7,0,0,21,neutral
3036.jpg,0,0,7,0,0,21,happy
5081.jpg,0,0,7,0,5,13,neutral
6228.jpg,0,0,5,0,20,20,neutral
1899.jpg,0,0,6,0,0,37,happy
3597.jpg,0,0,11,19,10,15,happy
5409.jpg,0,0,9,0,0,31,surprised
6964.jpg,0,0,14,0,0,35,happy
2342.jpg,0,0,10,0,2,14,happy
4040.jpg,0,0,3,0,7,15,neutral
2647.jpg,0,0,13,0,24,27,neutral
6397.jpg,0,0,0,0,0,11,confident
1481.jpg,0,0,6,0,1,20,neutral
6463.jpg,0,0,6,0,0,23,happy
2534.jpg,0,0,12,0,4,25,anxious
2863.jpg,0,0,13,0,0,18,happy
4178.jpg,0,0,10,0,0,13,neutral
6452.jpg,0,0,9,0,0,16,confident
5887.jpg,0,0,15,0,0,37,happy
1904.jpg,0,0,13,0,8,25,happy
6857.jpg,0,0,16,0,2,30,surprised
1094.jpg,0,0,9,0,0,24,happy
6362.jpg,0,0,20,0,0,18,neutral
2000.jpg,0,0,7,0,0,21,happy
6174.jpg,0,0,10,38,5,26,happy
5639.jpg,0,0,9,0,5,17,happy
1659.jpg,0,0,7,0,8,19,anxious
3729.jpg,0,0,7,0,13,17,happy
1954.jpg,0,0,12,0,20,29,happy
4314.jpg,0,0,6,0,0,22,neutral
6858.jpg,0,0,16,0,8,19,happy
1789.jpg,0,0,10,0,6,25,neutral
985.jpg,0,0,11,0,22,25,neutral
6871.jpg,0,0,12,0,0,18,happy
3444.jpg,0,0,7,0,4,14,happy
5365.jpg,0,0,0,0,0,0,happy
5023.jpg,0,0,10,0,4,36,neutral
5151.jpg,0,0,17,0,11,25,neutral
1817.jpg,0,0,10,0,0,0,happy
2332.jpg,0,0,9,0,0,8,happy
4275.jpg,0,0,18,0,0,2,neutral
1990.jpg,0,0,6,0,0,11,happy
2812.jpg,0,0,15,19,22,22,anxious
4232.jpg,0,0,13,0,0,38,happy
4964.jpg,0,0,4,0,3,14,neutral
3079.jpg,0,0,9,0,0,25,happy
3273.jpg,0,0,8,0,9,35,happy
5790.jpg,0,0,10,0,1,25,happy
1488.jpg,0,0,6,0,11,32,confident
4372.jpg,0,0,13,0,1,16,neutral
4935.jpg,0,0,3,0,5,23,happy
3449.jpg,0,0,14,0,0,5,confident
